5/26/2023 4:52:47	Jeran	"Wordle 706 3/6*

⬛⬛⬛🟨⬛
⬛⬛🟩🟨🟩
🟩🟩🟩🟩🟩"	Poise	
5/26/2023 5:31:45	Lindsay	"Wordle 706 5/6*

⬜⬜⬜🟨⬜
⬜⬜⬜⬜🟩
🟩⬜🟩🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"	Force, Shine, Spine	
5/26/2023 7:10:11	Becky	"Wordle 706 4/6*

⬛⬛⬛🟨⬛
⬛⬛🟩🟨🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"	Poise, shine	
5/26/2023 7:41:40	Nancy	"Wordle 706 5/6*

⬜⬜⬜🟨⬜
🟩⬜⬜⬜🟩
🟩⬜🟩🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"	Score, shine, spine	
5/26/2023 7:46:24	Neela	"Wordle 706 5/6*

⬜⬜⬜🟨⬜
🟩⬜🟨⬜⬜
🟩⬜⬜⬜🟩
🟩⬜🟩⬜🟩
🟩🟩🟩🟩🟩"	Speck, shove, smite	
5/26/2023 8:19:54	Dan	"Wordle 706 4/6*

⬛⬛⬛🟨⬛
⬛⬛⬛🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩"	Prone, shine	
5/26/2023 9:36:31	Mandy	"Wordle 706 4/6*

⬜⬜⬜🟨⬜
⬜⬜🟩⬜🟩
🟨⬜🟩⬜🟩
🟩🟩🟩🟩🟩"	Prize, white	
5/26/2023 11:57:35	Sharon	"Wordle 706 5/6*

⬛⬛⬛🟨⬛
⬛⬛🟨🟨⬛
⬛🟨🟨⬛⬛
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩"	QUEST PESKY SHORE	
5/26/2023 12:28:24	Fred	"Wordle 706 5/6*

⬜⬜⬜🟨⬜
⬜⬜🟩⬜🟩
🟩⬜🟩⬜🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"	Drive, spike, shine	
