7/5/2023 5:23:29	Jeran	"Wordle 746 4/6*

⬛⬛⬛🟨⬛
⬛⬛⬛🟨🟨
⬛🟩🟨🟩🟨
🟩🟩🟩🟩🟩"	Plane, venom	
7/5/2023 5:33:55	Becky	"Wordle 746 4/6*

⬛⬛⬛🟨⬛
⬛⬛🟨🟨🟨
⬛🟩🟨🟩🟨
🟩🟩🟩🟩🟩"	Clone, demon	
7/5/2023 5:40:00	Lindsay	"Wordle 746 4/6*

⬜⬜⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩"	Bench, Venal	
7/5/2023 6:11:43	Fred	"Wordle 746 3/6*

⬜⬜⬜🟨⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩"	Metal	
7/5/2023 6:44:51	Dan	"Wordle 746 5/6*

⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩"	Pedal, wench, venue	
7/5/2023 7:06:54	Neela	"Wordle 746 3/6*

⬜⬜⬜🟨⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩"	Below	
7/5/2023 8:26:57	Mandy	"Wordle 746 5/6*

⬜⬜⬜🟨⬜
⬜⬜🟨⬜🟨
⬜⬜🟨🟨🟨
🟨🟨🟩🟨⬜
🟩🟩🟩🟩🟩"	Clean, phone, money	
7/5/2023 13:36:15	Nancy	"Wordle 746 4/6*

⬜⬜⬜🟨⬜
⬜⬜🟨⬜🟨
⬜🟩🟨🟩🟨
🟩🟩🟩🟩🟩"	Scope, demon	
