1/17/2023 0:54:38	Becky	"Wordle 577 2/6*

⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩"	Pure luck!!!! (Not a rat!!)
1/17/2023 6:35:25	Fred	"Wordle 577 3/6*

⬜⬜⬜🟨⬜
⬜🟨🟨⬜🟨
🟩🟩🟩🟩🟩"	Board 
1/17/2023 7:07:01	Neela	"Wordle 577 4/6*

⬜⬜⬜🟨⬜
⬜🟨🟨🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩"	Modal, adorn
1/17/2023 7:42:12	Dan	"Wordle 577 3/6*

⬛⬛⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩"	Adorn
1/17/2023 7:51:56	Mandy	"Wordle 577 3/6*

⬜⬜⬜🟨⬜
⬜⬜🟩⬜🟨
🟩🟩🟩🟩🟩"	Crowd
1/17/2023 8:56:37	Sharon	"Wordle 577 3/6*

⬛⬛⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩"	Adorn
1/17/2023 9:59:01	Nancy	"Wordle 577 4/6*

⬜⬜⬜🟨⬜
🟩⬜🟨🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩"	Ardor, adobo
